category,text,word_count,clean_text,clean_word_count,label_id
sport,"Lewis-Francis turns to Christie

Mark Lewis-Francis has stepped up his preparations for the new season by taking advice from British sprint icon Linford Christie.

The 22-year-old is set to compete at Sheffield this weekend and will then take on Maurice Greene and Kim Collins in Birmingham on 18 February. ""Training in Wales and getting advice from Linford Christie is broadening my mind,"" said Lewis-Francis. The sprinter has also shed weight since winning relay gold at the Athens Games. ""Last year I was 91kg, now I am 86.9kg - hopefully my times will come down,"" he said. ""This has been brought about by eating the right foods and cutting out the snacks. It is just discipline and being more focused about what I am doing.

""I am still keeping up my weights work and I can see the improvement in my running."" Despite playing his part in Britain's successful 4x100m relay team, Lewis-Francis still feels the frustration of missing out on the individual 100m final at the 2004 Olympics. ""That was heartbreaking, but I had made it to the semi-final and for me, on a personal level, that was an achievement. ""I just have to be patient and build up for the next Olympics. That is my goal and whatever I do between now and then will be geared to making the final.""
",222,lewisfrancis turn christie mark lewisfrancis stepped preparation new season taking advice british sprint icon linford christie 22yearold set compete sheffield weekend take maurice greene kim collins birmingham 18 february training wale getting advice linford christie broadening mind said lewisfrancis sprinter also shed weight since winning relay gold athens game last year 91kg 86 9kg hopefully time come said brought eating right food cutting snack discipline focused still keeping weight work see improvement running despite playing part britain successful 4x100m relay team lewisfrancis still feel frustration missing individual 100m final 2004 olympics heartbreaking made semifinal personal level achievement patient build next olympics goal whatever geared making final,106,3
entertainment,"Fantasy book wins Hollywood deal

A British author has had the film rights to her children's bestseller snapped up for a seven-figure sum, with Ridley Scott set to direct.

Michelle Paver's Wolf Brother, a fantasy set 6,000 years ago, is the first in a planned series of six books. Film studio Fox has bought the rights for around $4m (£2.13m) for Scott's company Scott Free to develop. The director said he was ""thrilled"" with the project. ""Wolf Brother is an enchanting book,"" he said. Paver, who lives in London and previously worked as a lawyer, began writing the book in 1982 while studying biochemistry at Oxford University.

She was an established author of love stories when she turned the work-in-progress into a children's novel. It was published in 2004, with Paver earning an advance of $5m (£2.8m) - the highest sum ever paid for a debut children's book. Wolf Brother tells the story of Torak, a 12-year-old hunter who lives in the forest. After his father is killed he teams up with a wolf cub and sets out to rid the forest of an evil force. Paver is currently writing the second book in the series. ""Michelle Paver lives and breathes the worlds she writes about,"" said a spokesman for the author. ""I've told her about the film deal but at the moment she is writing the second book and her mind is 6000 years away deep in the primeval forest.""
",241,fantasy book win hollywood deal british author film right childrens bestseller snapped sevenfigure sum ridley scott set direct michelle pavers wolf brother fantasy set 6 000 year ago first planned series six book film studio fox bought right around 4m 2 13m scott company scott free develop director said thrilled project wolf brother enchanting book said paver life london previously worked lawyer began writing book 1982 studying biochemistry oxford university established author love story turned workinprogress childrens novel published 2004 paver earning advance 5m 2 8m highest sum ever paid debut childrens book wolf brother tell story torak 12yearold hunter life forest father killed team wolf cub set rid forest evil force paver currently writing second book series michelle paver life breathes world writes said spokesman author ive told film deal moment writing second book mind 6000 year away deep primeval forest,142,1
sport,"Davenport hits out at Wimbledon

World number one Lindsay Davenport has criticised Wimbledon over the issue of equal prize money for women.

Reacting to a disputed comment by All England Club chairman Tim Phillips, the American said: ""I think it is highly insulting if prize money is taken away. ""Somebody, I think it was Mr Phillips, said they won't have money for flowers at Wimbledon. That's insulting."" An All England club spokesperson denied Phillips made the remark, insisting: ""He definitely didn't say it."" The statement added: ""It was said by someone else and was a humorous aside at the end of a radio interview when the conversation had moved to talking about the Wimbledon grounds.""

Davenport was speaking following the announcement that this week's Dubai Duty Free event will join the US and Australian Opens in offering equal prize money for women. ""You hear about women playing only three sets while men play five,"" said Daveport. ""And the best women are never going to beat the best men. ""But it's a different game you go to watch with the women - it doesn't make it better or worse. ""Hopefully we will be able to change people's minds.""

Serena Williams, who is also in Dubai, added: ""I'm obviously for equal prize money. ""Women's tennis is exciting. Men's tennis is exciting as well, but the women have it right now. ""If you are bringing in the spectators you should be able to reap what everyone else is able to reap.""
",248,davenport hit wimbledon world number one lindsay davenport criticised wimbledon issue equal prize money woman reacting disputed comment england club chairman tim phillips american said think highly insulting prize money taken away somebody think mr phillips said wont money flower wimbledon thats insulting england club spokesperson denied phillips made remark insisting definitely didnt say statement added said someone else humorous aside end radio interview conversation moved talking wimbledon ground davenport speaking following announcement week dubai duty free event join u australian open offering equal prize money woman hear woman playing three set men play five said daveport best woman never going beat best men different game go watch woman doesnt make better worse hopefully able change people mind serena williams also dubai added im obviously equal prize money womens tennis exciting men tennis exciting well woman right bringing spectator able reap everyone else able reap,145,3
sport,"Ruddock backs Yapp's credentials

Wales coach Mike Ruddock says John Yapp has what it takes as an international.

The 21-year-old Blues prop is the only uncapped player in Wales' Six Nations squad, gaining a chance in the absence of Ospreys loose-head Duncan Jones. ""John is a young man with a big future. He has been playing with the Blues for two years and has racked up mileage on his playing clock,"" said Ruddock. ""He has international size, is a big, physical lad and a good ball-carrier with a high tackle-count."" Ruddock's assessment was backed up by Yapp's coach at the Blues, former Wales and Lions prop Dai Young.

""John's been on an upward curve all season and is going from strength to strength,"" Young told BBC Sport Wales. ""His ball carrying gives us good go-forward, he impresses in defence and his work-rate is excellent. ""He's working hard on his scrummaging technique, which he is keen to improve to become a destroyer on the loose-head. ""To be fair to him he's not quite there with the scrummaging yet, but nobody can fault his effort, commitment and attitude. ""John's a very strong man and is eager for the challenge, if he's pitched in he won't let anyone down. ""He's developing quickly, but I hope he isn't pushed too quickly in a way that would hurt his development.""

Ruddock hopes that the selection of Yapp and Dragons lock Ian Gough - out of the international reckoning since falling out with former coach Steve Hansen - will send a message to other players in Wales. ""John and Ian have been rewarded for impressing during the Heineken Cup competition,"" said Ruddock. ""Both of them have played well, and we want to send a message out that consistently playing well gets you in the squad. ""We believe this is an exciting squad representing traditional values of Welsh rugby, and based on the performances in the November internationals. ""We have strength and experience up front, and well-recognised talent, pace and skill behind. ""The management team just want to get hold of the players and get out on the training pitch at the moment. ""They are all due in on Sunday, and that's when the hard work starts.""
",370,ruddock back yapps credential wale coach mike ruddock say john yapp take international 21yearold blue prop uncapped player wale six nation squad gaining chance absence osprey loosehead duncan jones john young man big future playing blue two year racked mileage playing clock said ruddock international size big physical lad good ballcarrier high tacklecount ruddocks assessment backed yapps coach blue former wale lion prop dai young john upward curve season going strength strength young told bbc sport wale ball carrying give u good goforward impress defence workrate excellent he working hard scrummaging technique keen improve become destroyer loosehead fair he quite scrummaging yet nobody fault effort commitment attitude john strong man eager challenge he pitched wont let anyone he developing quickly hope isnt pushed quickly way would hurt development ruddock hope selection yapp dragon lock ian gough international reckoning since falling former coach steve hansen send message player wale john ian rewarded impressing heineken cup competition said ruddock played well want send message consistently playing well get squad believe exciting squad representing traditional value welsh rugby based performance november international strength experience front wellrecognised talent pace skill behind management team want get hold player get training pitch moment due sunday thats hard work start,203,3
business,"Standard Life concern at LSE bid

Standard Life is the latest shareholder in Deutsche Boerse to express concern at the German stock market operator's plans to buy the London Stock Exchange.

It said Deutsche Boerse had to show why its planned £1.35bn ($2.5bn) offer for the LSE was good for shareholder value. Reports say Standard Life, which owns a 1% stake in Deutsche Boerse, may seek a shareholder vote on the issue. Fellow shareholders US-based hedge fund Atticus Capital and UK-based TCI Fund Management have also expressed doubts.

Deutsche Boerse's supervisory board has approved the possible takeover of the LSE despite the signs of opposition from investors. ""The onus is on Deutsche Boerse's management to demonstrate why the purchase of the LSE creates more value for shareholders than other strategies, such as a buyback,"" said Richard Moffat, investment director of UK Equities at Standard Life Investments. Atticus Capital, holding 2% of Deutsche Boerse, wants it to buy back its own shares rather than buy the LSE. And TCI which holds about 5%, has made a request for an extraordinary shareholders meeting to be held to vote on replacing the company's entire supervisory board. It has also demanded that shareholders be consulted about the proposed acquisition, and whether the operator of the Frankfurt stock exchange should return $500m (£266m) to shareholders instead.

In December, Deutsche Boerse, which also owns the derivatives market Eurex and the clearing firm Clearstream, put an informal offer of 530 pence per LSE share on the table. However, the LSE said the cash offer ""undervalued"" both its own business and the benefits of such a tie-up. Since then an improved offer from Deutsche Boerse has been anticipated as its management has continued talks with LSE chief executive Clara Furse. But the London exchange is also holding talks with Deutsche Boerse's rival Euronext, which operates the Amsterdam, Brussels, Lisbon and Paris exchanges, as well as London-based international derivatives market Liffe.
",322,standard life concern lse bid standard life latest shareholder deutsche boerse express concern german stock market operator plan buy london stock exchange said deutsche boerse show planned 1 35bn 2 5bn offer lse good shareholder value report say standard life owns 1 stake deutsche boerse may seek shareholder vote issue fellow shareholder usbased hedge fund atticus capital ukbased tci fund management also expressed doubt deutsche boerses supervisory board approved possible takeover lse despite sign opposition investor onus deutsche boerses management demonstrate purchase lse creates value shareholder strategy buyback said richard moffat investment director uk equity standard life investment atticus capital holding 2 deutsche boerse want buy back share rather buy lse tci hold 5 made request extraordinary shareholder meeting held vote replacing company entire supervisory board also demanded shareholder consulted proposed acquisition whether operator frankfurt stock exchange return 500m 266m shareholder instead december deutsche boerse also owns derivative market eurex clearing firm clearstream put informal offer 530 penny per lse share table however lse said cash offer undervalued business benefit tieup since improved offer deutsche boerse anticipated management continued talk lse chief executive clara furse london exchange also holding talk deutsche boerses rival euronext operates amsterdam brussels lisbon paris exchange well londonbased international derivative market liffe,206,0
tech,"Net fingerprints combat attacks

Eighty large net service firms have switched on software to spot and stop net attacks automatically.

The system creates digital fingerprints of ongoing incidents that are sent to every network affected. Firms involved in the smart sensing system believe it will help trace attacks back to their source. Data gathered will be passed to police to help build up intelligence about who is behind worm outbreaks and denial of service attacks.

Firms signing up for the sensing system include MCI, BT, Deutsche Telekom, Energis, NTT, Bell Canada and many others. The creation of the fingerprinting system has been brokered by US firm Arbor Networks and signatures of attacks will be passed to anyone suffering under the weight of an attack. Increasingly computer criminals are using swarms of remotely controlled computers to carry out denial of service attacks on websites, launch worms and relay spam around the net. ""We have seen attacks involving five and ten gigabytes of traffic,"" said Rob Pollard, sales director for Arbor Networks which is behind the fingerprinting system. ""Attacks of that size cause collateral damage as they cross the internet before they get to their destination,"" he said. Once an attack is spotted and its signature defined the information will be passed back down the chain of networks affected to help every unwitting player tackle the problem.

Mr Pollard said Arbor was not charging for the service and it would pass on fingerprint data to every network affected. ""What we want to do is help net service firms communicate with each other and then push the attacks further and further back around the world to their source,"" said Mr Pollard. Arbor Network's technology works by building up a detailed history of traffic on a network. It spots which computers or groups of users regularly talk to each other and what types of traffic passes between machines or workgroups. Any anomaly to this usual pattern is spotted and flagged to network administrators who can take action if the traffic is due to a net-based attack of some kind. This type of close analysis has become very useful as net attacks are increasingly launched using several hundred or thousand different machines. Anyone looking at the traffic on a machine by machine basis would be unlikely to spot that they were all part of a concerted attack. ""Attacks are getting more diffuse and more sophisticated,"" said Malcolm Seagrave, security expert at Energis. ""In the last 12 months it started getting noticeable that criminals were taking to it and we've seen massive growth."" He said that although informal systems exist to pass on information about attacks, often commercial confidentiality got in the way of sharing enough information to properly combat attacks.
",455,net fingerprint combat attack eighty large net service firm switched software spot stop net attack automatically system creates digital fingerprint ongoing incident sent every network affected firm involved smart sensing system believe help trace attack back source data gathered passed police help build intelligence behind worm outbreak denial service attack firm signing sensing system include mci bt deutsche telekom energis ntt bell canada many others creation fingerprinting system brokered u firm arbor network signature attack passed anyone suffering weight attack increasingly computer criminal using swarm remotely controlled computer carry denial service attack website launch worm relay spam around net seen attack involving five ten gigabyte traffic said rob pollard sale director arbor network behind fingerprinting system attack size cause collateral damage cross internet get destination said attack spotted signature defined information passed back chain network affected help every unwitting player tackle problem mr pollard said arbor charging service would pas fingerprint data every network affected want help net service firm communicate push attack back around world source said mr pollard arbor network technology work building detailed history traffic network spot computer group user regularly talk type traffic pass machine workgroups anomaly usual pattern spotted flagged network administrator take action traffic due netbased attack kind type close analysis become useful net attack increasingly launched using several hundred thousand different machine anyone looking traffic machine machine basis would unlikely spot part concerted attack attack getting diffuse sophisticated said malcolm seagrave security expert energis last 12 month started getting noticeable criminal taking weve seen massive growth said although informal system exist pas information attack often commercial confidentiality got way sharing enough information properly combat attack,272,4
entertainment,"Pixies take on Reading and Leeds

Pixies, Foo Fighters and Iron Maiden will headline this summer's Leeds and Reading festivals.

The trio of rock heavyweights will top the bill for the three-day events at Bramham Park, near Wetherby, and at Richfield Avenue, Reading. They are the Pixies' and Iron Maiden's only UK festival gigs, while Foo Fighters are also at T In The Park. The Killers, Razorlight and Queens of the Stone Age are also playing the twin festivals, to be held on 26-28 August. Other acts in this year's line-up include The Charlatans, Marilyn Manson and Kings of Leon. Pete Doherty's band Babyshamblers will appear on the NME/Radio One stage along with Kasabian, Black Rebel Motorcycle Club and Bloc Party.

Organiser Mean Fiddler said more acts were still to be confirmed for the summer event. ""We are all very excited to be going back to Reading and intend to have a fantastic time,"" said Iron Maiden's Bruce Dickinson. ""We're sure fans will too."" It will the first time the veteran British metal band have played Reading in 23 years. At Leeds, Iron Maiden will headline the first day of the festival on the Friday, Pixies will follow on Saturday and the Foo Fighters will close the event on Sunday. The Pixies will headline the first day of Reading, while Foo Fighters will play on Sunday and Iron Maiden will close the event. Weekend tickets are now on sale priced at £125 each.
",243,pixy take reading leeds pixy foo fighter iron maiden headline summer leeds reading festival trio rock heavyweight top bill threeday event bramham park near wetherby richfield avenue reading pixy iron maiden uk festival gig foo fighter also park killer razorlight queen stone age also playing twin festival held 2628 august act year lineup include charlatan marilyn manson king leon pete dohertys band babyshamblers appear nmeradio one stage along kasabian black rebel motorcycle club bloc party organiser mean fiddler said act still confirmed summer event excited going back reading intend fantastic time said iron maiden bruce dickinson sure fan first time veteran british metal band played reading 23 year leeds iron maiden headline first day festival friday pixy follow saturday foo fighter close event sunday pixy headline first day reading foo fighter play sunday iron maiden close event weekend ticket sale priced 125,142,1
business,"US gives foreign firms extra time

Foreign firms have been given an extra year to meet tough new corporate governance regulations imposed by the US stock market watchdog.

The Securities and Exchange Commission has extended the deadline to get in line with the rules until 15 July 2006. Many foreign firms had protested that the SEC was imposing an unfair burden. The new rules are the result of the Sarbanes-Oxley Act, part of the US clean-up after corporate scandals such as Enron and Worldcom. Section 404 of the Sox Act, as the legislation is nicknamed, calls for all firms to certify that their financial reporting is in line with US rules. Big US firms already have to meet the requirements, but smaller ones and foreign-based firms which list their shares on US stock markets originally had until the middle of this year.

Over the past few months, delegations of European and other business leaders have been heading to the SEC's Washington DC headquarters to protest. They say the burden is too expensive and the timescale too short and some, particularly the UK's CBI, warned that companies would choose to let their US listings drop rather than get in line with section 404. The latest delegation from the CBI met SEC officials on Wednesday, just before the decision to relax the deadline was announced. ""I think this signifies a change of heart at the SEC,"" CBI director-general Sir Digby Jones told the BBC's Today programme. ""They have been listening to us and to many overseas companies, who have reminded America what globalisation really means: that they can't make these rules in isolation."" The SEC said it had taken into consideration the fact that foreign companies were already working to meet more onerous financial reporting rules in their home countries. The European Union, in particular, was imposing new international financial reporting standards in 2005, it noted. ""I don't underestimate the effort (compliance) will require... but this extension will provide additional time for those issuers to take a good hard look at their internal controls,"" said Donald Nicolaisen, the SEC's chief accountant.
",349,u give foreign firm extra time foreign firm given extra year meet tough new corporate governance regulation imposed u stock market watchdog security exchange commission extended deadline get line rule 15 july 2006 many foreign firm protested sec imposing unfair burden new rule result sarbanesoxley act part u cleanup corporate scandal enron worldcom section 404 sox act legislation nicknamed call firm certify financial reporting line u rule big u firm already meet requirement smaller one foreignbased firm list share u stock market originally middle year past month delegation european business leader heading sec washington dc headquarters protest say burden expensive timescale short particularly uk cbi warned company would choose let u listing drop rather get line section 404 latest delegation cbi met sec official wednesday decision relax deadline announced think signifies change heart sec cbi directorgeneral sir digby jones told bbcs today programme listening u many overseas company reminded america globalisation really mean cant make rule isolation sec said taken consideration fact foreign company already working meet onerous financial reporting rule home country european union particular imposing new international financial reporting standard 2005 noted dont underestimate effort compliance require extension provide additional time issuer take good hard look internal control said donald nicolaisen sec chief accountant,206,0
entertainment,"Double eviction from Big Brother

Model Caprice and Holby City actor Jeremy Edwards have both left the Celebrity Big Brother house in a surprise double eviction on Friday.

Caprice, who left in the scheduled fourth eviction having gained just 5% of the public vote, afterwards said: ""I am so happy, I am so glad I'm out."" Edwards then left in a surprise eviction, with 12% of the vote. Nineteen-year-old Blazin' Squad singer Kenzie is currently favourite to win the £50,000 charity prize. Caprice had been the pre-show favourite to be voted out of the house, with bookmakers Ladbrokes offering odds of 1/5 on her departure. Ladbrokes spokesman Warren Lush had said she was ""the hottest eviction favourite so far this series"".

Odds on Kenzie's victory have been slashed from 4/6 to 1/2, although bookmakers have said they are not ruling out a late rally from former Happy Mondays star Bez. The other remaining housemate is actress Brigitte Nielsen. DJ Lisa I'Anson became the third housemate to be voted out on Wednesday when she became the victim of a surprise eviction during a game of hide-and-seek on the Channel 4 show. I'Anson said she was ""glad to be out"" and predicted that Kenzie would emerge as the winner. The winner is due to be announced on Sunday night.
",217,double eviction big brother model caprice holby city actor jeremy edward left celebrity big brother house surprise double eviction friday caprice left scheduled fourth eviction gained 5 public vote afterwards said happy glad im edward left surprise eviction 12 vote nineteenyearold blazin squad singer kenzie currently favourite win 50 000 charity prize caprice preshow favourite voted house bookmaker ladbrokes offering odds 15 departure ladbrokes spokesman warren lush said hottest eviction favourite far series odds kenzies victory slashed 46 12 although bookmaker said ruling late rally former happy monday star bez remaining housemate actress brigitte nielsen dj lisa ianson became third housemate voted wednesday became victim surprise eviction game hideandseek channel 4 show ianson said glad predicted kenzie would emerge winner winner due announced sunday night,125,1
business,"Verizon 'seals takeover of MCI'

Verizon has won a takeover battle for US phone firm MCI with a bid worth $6.8bn (£3.6bn), reports say.

The two firms are expected to seal the deal on Monday morning, according to news agency reports, despite what was thought to be a higher bid from Qwest. The US telecoms market is consolidating fast, with former long-distance giant AT&T being bought by former subsidiary SBC earlier this year for $16bn. MCI exited bankruptcy in April, having gone bust under previous name WorldCom. The bankruptcy followed its admission in 2002 that it illegally booked expenses and inflated profits.

Shareholders lost about $180bn when the company collapsed, while 20,000 workers lost their jobs. Former Worldcom boss Bernie Ebbers is currently on trial, accused of overseeing an $11bn fraud. Qwest has itself come under suspicion of sub-standard behaviour, paying the Securities and Exchange Commission $250m in October to settle charges that it manipulated its results to keep Wall Street happy.

MCI is the US's second-biggest long distance firm after AT&T. Consolidation in the US telecommunications industry has picked up in the past few months as companies look to cut costs and boost client bases. A merger between MCI and Verizon would be the fifth billion-dollar telecoms deal since October. Last week, SBC Communications agreed to buy its former parent and phone trailblazer AT&T for about $16bn. Buying MCI would give either Qwest or Verizon access to MCI's global network and business-based subscribers. The rationale is similar to the one underpinning SBC's AT&T deal. Verizon is by far the bigger company and has its own successful mobile arm - factors which may have swung the board in its favour since both suitors are offering a mixture of cash and shares.
",291,verizon seal takeover mci verizon takeover battle u phone firm mci bid worth 6 8bn 3 6bn report say two firm expected seal deal monday morning according news agency report despite thought higher bid qwest u telecom market consolidating fast former longdistance giant att bought former subsidiary sbc earlier year 16bn mci exited bankruptcy april gone bust previous name worldcom bankruptcy followed admission 2002 illegally booked expense inflated profit shareholder lost 180bn company collapsed 20 000 worker lost job former worldcom bos bernie ebbers currently trial accused overseeing 11bn fraud qwest come suspicion substandard behaviour paying security exchange commission 250m october settle charge manipulated result keep wall street happy mci us secondbiggest long distance firm att consolidation u telecommunication industry picked past month company look cut cost boost client base merger mci verizon would fifth billiondollar telecom deal since october last week sbc communication agreed buy former parent phone trailblazer att 16bn buying mci would give either qwest verizon access mcis global network businessbased subscriber rationale similar one underpinning sbcs att deal verizon far bigger company successful mobile arm factor may swung board favour since suitor offering mixture cash share,190,0
sport,"O'Gara revels in Ireland victory

Ireland fly-half Ronan O'Gara hailed his side's 19-13 victory over England as a ""special"" win.

The Munster number 10 kicked a total of 14 points, including two drop goals, to help keep alive their Grand Slam hopes. He told BBC Sport: ""We made hard work of it but it's still special to beat England. ""I had three chances to win the game but didn't. We have work to do after this but we never take a victory over England lightly."" Ireland hooker Shane Byrne echoed O'Gara's comments but admitted the game had been England's best outing in the Six Nations. Byrne said: ""It was a really, really hard game but from one to 15 in our team we worked really, really hard. ""We just had to stick to our defensive pattern, trust ourselves and trust those around us. All round it was fantastic."" Ireland captain Brian O'Driscoll, who scored his side's only try, said: ""We are delighted, we felt if we performed well then we would win but with England also having played very well it makes it all the sweeter. ""We did get the bounce of the ball and some days that happens and you've just got to jump on the back of it.""

Ireland coach Eddie O'Sullivan was surprised that England coach Andy Robinson said he was certain Mark Cueto was onside for a disallowed try just before the break. ""Andy was sitting two yards from me and I couldn't see whether he was offside or not so I don't know how Andy could have known,"" said O'Sullivan.

""What I do know is that England played well and when that happens it makes a very good victory for us. ""We had to defend for long periods and that is all good for the confidence of the team. ""I think our try was very well worked, it was a gem, as good a try as we have scored for a while."" O'Sullivan also rejected Robinson's contention England dominated the forward play. ""I think we lost one lineout and they lost four or five so I don't know how that adds up to domination,"" he said. O'Driscoll also insisted Ireland were happy to handle the pressure of being considered favourites to win the Six Nations title. ""This season for the first time we have been able to play with the favourites' tag,"" he said. ""Hopefully we have proved that today and can continue to keep doing so. ""As for my try it was a move we had worked on all week. There was a bit of magic from Geordan Murphy and it was a great break from Denis Hickie.""
",444,ogara revel ireland victory ireland flyhalf ronan ogara hailed side 1913 victory england special win munster number 10 kicked total 14 point including two drop goal help keep alive grand slam hope told bbc sport made hard work still special beat england three chance win game didnt work never take victory england lightly ireland hooker shane byrne echoed ogaras comment admitted game england best outing six nation byrne said really really hard game one 15 team worked really really hard stick defensive pattern trust trust around u round fantastic ireland captain brian odriscoll scored side try said delighted felt performed well would win england also played well make sweeter get bounce ball day happens youve got jump back ireland coach eddie osullivan surprised england coach andy robinson said certain mark cueto onside disallowed try break andy sitting two yard couldnt see whether offside dont know andy could known said osullivan know england played well happens make good victory u defend long period good confidence team think try well worked gem good try scored osullivan also rejected robinson contention england dominated forward play think lost one lineout lost four five dont know add domination said odriscoll also insisted ireland happy handle pressure considered favourite win six nation title season first time able play favourite tag said hopefully proved today continue keep try move worked week bit magic geordan murphy great break denis hickie,232,3
sport,"Ferguson hails Man Utd's resolve

Manchester United's Alex Ferguson has praised his players' gutsy performance in the 1-0 win at Aston Villa.

""That was our hardest away game of the season and it was a fantastic game of football, end-to-end with lots of good passing,"" said the Old Trafford boss. ""We showed lots of character and guts and we weren't going to lose. ""I look at that fixture and think we've been there and won, while Arsenal and Chelsea have yet to come and Villa may have some players back when they do."" Ferguson also hailed senior stars Ryan Giggs and Roy Keane, who came off the bench for the injured John O'Shea. ""Roy came on and brought a bit of composure to the midfield which we needed and which no other player has got. ""Giggs was a tremendous threat and he brings tremendous penetration. ""All we can do is maintain our form, play as we are and we'll get our rewards.""
",162,ferguson hail man utds resolve manchester uniteds alex ferguson praised player gutsy performance 10 win aston villa hardest away game season fantastic game football endtoend lot good passing said old trafford bos showed lot character gut werent going lose look fixture think weve arsenal chelsea yet come villa may player back ferguson also hailed senior star ryan giggs roy keane came bench injured john oshea roy came brought bit composure midfield needed player got giggs tremendous threat brings tremendous penetration maintain form play well get reward,86,3
entertainment,"UK debut for Kevin Spacey movie

Hollywood stars Kevin Spacey and Kate Bosworth attended the British premiere of new film, Beyond the Sea, in London's Leicester Square on Thursday.

Spacey, 45, wrote, directed and starred in the film, inspired by the life of 1950s croooner Bobby Darin. ""This is my tribute to someone I think was a remarkable talent,"" said Spacey, who, as Darin, sings all 18 songs on the film soundtrack. Bosworth, 21, plays Darin's wife - real life Hollywood actress Sandra Dee. ""I knew absolutely nothing about Bobby Darin before this film, but now I'm a huge fan,"" said Bosworth, who attended the premiere with British boyfriend Orlando Bloom.

""There is darkness and tragedy in the story, and it was a dream for me to land this part."" Actress Sandra Dee continues to live in Los Angeles as a virtual recluse, but has given her approval to the biopic.

""She called me last week and said she loved it,"" said Spacey, who was joined at the premiere by members of the boy band Westlife. Spacey, a double Oscar-winner, has long been fascinated by the story of singer Bobby Darin. The voice behind Mack the Knife, Dream Lover and Beyond the Sea, fought childhood illness to become one the biggest stars of the 1950s, but died aged 37 from the heart condition that had troubled him all his life. ""Bobby Darin was one of the greatest entertainers the world has ever known, and yet, because he died young, he's been kind of forgotten,"" said Spacey at the premiere. ""Making this film was the most fun I've ever had in my entire life."" The movie also stars British actors Bob Hoskins and Brenda Blethyn, as Darin's mother.
",287,uk debut kevin spacey movie hollywood star kevin spacey kate bosworth attended british premiere new film beyond sea london leicester square thursday spacey 45 wrote directed starred film inspired life 1950s croooner bobby darin tribute someone think remarkable talent said spacey darin sings 18 song film soundtrack bosworth 21 play darins wife real life hollywood actress sandra dee knew absolutely nothing bobby darin film im huge fan said bosworth attended premiere british boyfriend orlando bloom darkness tragedy story dream land part actress sandra dee continues live los angeles virtual recluse given approval biopic called last week said loved said spacey joined premiere member boy band westlife spacey double oscarwinner long fascinated story singer bobby darin voice behind mack knife dream lover beyond sea fought childhood illness become one biggest star 1950s died aged 37 heart condition troubled life bobby darin one greatest entertainer world ever known yet died young he kind forgotten said spacey premiere making film fun ive ever entire life movie also star british actor bob hoskins brenda blethyn darins mother,173,1
tech,"Microsoft debuts security tools

Microsoft is releasing tools that clean up PCs harbouring viruses and spyware.

The virus-fighting program will be updated monthly and is a precursor to Microsoft releasing dedicated anti-virus software. Also being released is a software utility that will help users find and remove any spyware on their home computer. Although initially free it is thought that soon Microsoft will be charging users for the anti-spyware tool.

The anti-spyware tool is available now and the anti-virus utility is expected to be available later this month. Microsoft's Windows operating system has long been a favourite of people who write computer viruses because it is so ubiquitous and has many loopholes that can be exploited. It has proved such a tempting target that there are now thought to be more than 100,000 viruses and other malicious programs in existence. Latest research suggests that new variants of viruses are being cranked out at a rate of up to 200 per week. Spyware is surreptitious software that sneaks on to home computers, often without users' knowledge. In its most benign form it just bombards users with pop-up adverts or hijacks web browser settings. The most malicious forms steal confidential information or log every keystroke that users make. Surveys have shown that most PCs are infested with spyware. Research by technology firms Earthlink and Webroot revealed that 90% of Windows machine have the malicious software on board and, on average, each one harbours 28 separate spyware programs. Before now Microsoft has left the market for PC security software to specialist firms such as Symantec, McAfee, Trend Micro and many others. It said that its virus cleaning program would not stop machines being infected nor remove the need for other anti-virus programs. On spyware freely available programs such as Ad-Aware and Spybot have become widely used by people keen to keep the latest variants at bay. Microsoft's two security tools have emerged as a result of acquisitions the company has made over the last two years. In 2003 it bought Romanian firm GeCAD Software to get hold of its anti-virus technology. In December 2004 it bought New York-based anti-spyware firm Giant Company Software. Last year Microsoft also released the SP2 upgrade for Windows XP that closed many security loopholes in the software and made it easier for people to manage their anti-virus and firewall programs.
",392,microsoft debut security tool microsoft releasing tool clean pc harbouring virus spyware virusfighting program updated monthly precursor microsoft releasing dedicated antivirus software also released software utility help user find remove spyware home computer although initially free thought soon microsoft charging user antispyware tool antispyware tool available antivirus utility expected available later month microsofts window operating system long favourite people write computer virus ubiquitous many loophole exploited proved tempting target thought 100 000 virus malicious program existence latest research suggests new variant virus cranked rate 200 per week spyware surreptitious software sneak home computer often without user knowledge benign form bombard user popup advert hijack web browser setting malicious form steal confidential information log every keystroke user make survey shown pc infested spyware research technology firm earthlink webroot revealed 90 window machine malicious software board average one harbour 28 separate spyware program microsoft left market pc security software specialist firm symantec mcafee trend micro many others said virus cleaning program would stop machine infected remove need antivirus program spyware freely available program adaware spybot become widely used people keen keep latest variant bay microsofts two security tool emerged result acquisition company made last two year 2003 bought romanian firm gecad software get hold antivirus technology december 2004 bought new yorkbased antispyware firm giant company software last year microsoft also released sp2 upgrade window xp closed many security loophole software made easier people manage antivirus firewall program,235,4
